TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
316.116462585,-272.217,12.0359,0.714529,10.1723,-16.2069,-3.48696,0.589341,8.11441,-9.59577,5.22259,-4.62871,2.94771,-2.68655,1.48639,2.72474,2.2926,5.11658,7.00451,-0.579597,4.36807,2.61818
316.139682540,-236.343,6.07864,1.91544,11.9833,-11.4191,2.94869,-3.13422,3.25885,-6.59374,-0.0620136,-7.21551,-0.748406,-4.41234,2.64672,-3.9425,3.51829,-2.07747,2.96338,0.369479,2.27737,-1.7304
316.162902494,-178.734,-0.600288,5.57019,12.0815,-6.57704,5.65601,-4.00093,4.19669,-2.25789,1.41461,-3.43365,2.8574,-1.89375,1.91912,-1.73011,1.98448,-0.102748,4.25447,0.443946,2.15803,0.379921
316.186122449,-187.61,4.67088,3.10444,12.0143,-8.05634,7.18302,-4.13751,7.18483,-3.39537,5.32442,0.0438625,4.14049,-5.0469,0.30626,-0.880052,2.22737,-4.07611,1.66749,-3.33565,-3.14126,-3.90841
316.209342404,-196.156,9.3515,6.85522,13.5305,-6.60338,6.13489,-0.728853,4.37223,-3.63994,2.88951,-3.23199,-0.153244,-4.39288,-0.453368,-5.3161,0.520292,-2.10579,1.57143,-2.79138,-0.987883,-1.20691
316.232562358,-207.042,12.4356,7.22283,14.688,-6.38576,5.23934,-0.702172,3.39879,-6.07377,0.268772,-4.45652,2.19764,-2.09574,0.956696,-0.925772,1.97721,-3.86269,2.25756,-1.12888,-2.64202,-1.46798
316.255782313,-216.356,12.0168,10.0386,15.5403,-7.92795,6.06882,0.0191421,5.95317,-5.28089,1.31426,-3.5472,1.74132,-5.20154,1.1679,-0.770536,1.10229,-1.6569,0.606422,-1.86628,-1.326,-4.45243
316.279002268,-215.69,12.8473,11.225,17.0773,-6.12732,4.06499,1.59301,6.55483,-5.83551,1.92932,-3.58198,1.74924,-5.49435,-0.513074,-3.41356,0.280517,-0.805106,0.928887,-3.00982,-0.345308,-3.08144
316.302222222,-230.029,12.1424,12.7785,21.669,-5.8526,2.31586,-4.40426,3.91641,-6.18115,2.71441,-1.49371,1.84829,-3.39397,1.56288,-0.969237,-0.566302,-4.70074,1.59611,-0.56597,0.445767,-2.95992
316.325442177,-223.667,13.2576,13.4511,15.3358,-7.56565,2.04608,1.26304,4.87446,-3.51816,1.5217,-3.34667,1.35944,-1.66506,1.66454,-2.99871,-3.978,-3.69841,-0.476605,0.167927,1.7405,-0.352477
316.348662132,-221.828,16.9582,5.04631,16.8506,0.383247,2.18712,-1.66633,5.79269,-1.21776,1.20798,-3.99361,-0.853393,-3.22083,-0.263166,-3.8096,1.28318,-1.88468,-1.13206,-2.57522,1.46015,-1.49505
316.371882086,-170.021,14.4491,-5.26117,5.45597,-1.90969,6.17078,-2.59219,3.72733,-1.88228,1.3997,-6.12127,-1.02595,-3.85271,2.61204,-3.67162,1.44995,-2.60988,-0.162588,-3.8892,1.45511,0.260808
316.395102041,-165.837,17.5093,-3.91624,5.13144,-8.73911,4.10394,-0.849459,7.84174,3.13639,7.72038,-1.52215,4.60773,0.78819,4.90814,-2.48225,2.60053,-1.37592,2.57957,-0.905038,1.03532,-2.25714
316.418321995,-182.901,25.4968,-2.90365,6.86017,-5.52283,5.23346,-0.827329,11.6258,3.03473,8.34202,0.801272,6.27763,-2.15764,5.03015,-0.478397,3.68923,-1.2164,2.36946,-2.04169,1.92355,-2.16032
316.441541950,-201.564,32.2213,-5.04766,10.8769,-1.84929,1.2969,0.438532,7.41484,0.562962,11.3745,3.07041,5.79093,3.77053,5.3497,-0.215295,2.15482,-3.33011,-0.281663,-1.43822,1.02929,-2.02973
316.464761905,-212.214,37.933,-3.56016,6.83258,-3.15048,1.7719,-0.568379,7.65966,3.59378,6.25987,0.981494,4.28038,5.5905,6.20456,2.43104,5.25491,-1.26304,-2.34081,-1.3795,1.75956,-1.65063
316.487981859,-210.907,39.756,-4.72948,8.68215,-5.24907,0.952076,1.51411,5.72967,1.03922,4.18037,1.32673,5.39594,3.58165,7.89354,3.52809,4.70566,1.97857,-2.44914,-2.84448,2.56559,-2.81476
316.511201814,-229.206,39.7726,-7.59396,6.28422,-8.05474,-0.836793,-0.608582,5.99526,0.310482,3.07979,3.13233,4.6841,4.41133,8.19953,5.96915,6.16925,3.11671,-0.569216,-2.08114,-0.289017,-4.22034
316.534421769,-232.88,37.9644,-9.73316,4.24909,-8.8077,-2.78296,-3.50833,4.27134,0.676517,-0.166938,-2.83586,2.48104,2.07294,6.52765,1.62381,4.46943,2.38879,-0.812779,-3.18604,-2.09599,-6.61065
316.557641723,-231.887,35.1359,-14.9849,7.89859,-10.1146,-6.33427,-2.49286,4.93004,0.108993,1.86895,-0.728069,-0.3221,1.42855,6.20395,2.57056,2.393,-1.06788,-2.82381,-2.06808,0.399,-4.09987
316.580861678,-237.771,30.4605,-18.0394,6.39195,-11.1944,-4.11126,-2.92083,3.96003,0.23283,1.02709,-4.37103,-0.505894,1.02012,6.72112,3.65174,3.27665,0.565798,-1.77106,-0.273975,2.47709,-2.65091
316.604081633,-177.331,-1.35477,0.231266,7.21434,-13.7335,-1.05295,-6.74173,3.94725,-3.233,-0.374478,-8.98945,-0.488461,-2.93316,4.92246,-0.178374,3.61407,-1.97561,0.312975,-2.81351,1.18081,-1.83633
316.627301587,-180.569,3.87139,-0.966365,4.84933,-15.0545,-1.21516,-9.61016,4.2722,-2.40668,0.757701,-6.90376,0.384716,-2.19925,4.31458,0.816245,3.77968,-0.0627147,2.89919,-2.44707,0.471774,-0.12167
316.650521542,-192.355,6.34325,-2.41023,2.77705,-17.8219,-2.59987,-7.78436,1.82538,-5.03429,1.51789,-5.24545,0.236234,-2.7192,3.79021,1.29494,3.98502,-0.591158,2.05224,-1.70539,0.170124,-1.05189
316.673741497,-198.495,13.2293,-6.04903,5.82201,-13.2799,-0.957666,-9.05675,1.67616,-5.91412,0.352788,-5.74442,0.132377,-2.43775,2.42186,-2.4238,2.93875,-1.53378,0.907809,-1.5205,-1.52834,-0.648939
316.696961451,-205.926,14.3626,-6.04223,5.61236,-15.296,-0.301436,-9.44025,2.32915,-8.08463,-1.75393,-5.48481,4.2643,-1.55786,4.9945,-1.04723,1.60265,-3.67318,2.34564,-1.12895,0.551874,-1.49239
316.720181406,-207.676,11.824,-1.52613,2.14232,-17.894,-2.34197,-7.80866,-0.799463,-9.96734,-1.91306,-6.56084,3.22055,-2.10644,3.63923,-2.34992,1.16012,-1.89952,1.06411,-0.85629,1.29217,-3.2827
316.743401361,-197.477,22.551,7.17494,10.0829,-5.3204,1.20104,-3.25676,2.65655,-3.74234,2.46017,-2.21824,1.19796,-1.7564,3.69462,0.0721601,2.41306,-1.67012,0.736137,-2.9324,-1.38118,-4.85103
316.766621315,-206.837,23.6187,9.51951,14.6811,-4.26711,1.48195,-3.71269,2.71724,-1.70723,3.04705,-3.6507,3.40294,-0.0585978,3.97872,-0.191207,0.541074,-2.37586,1.01454,-0.701806,-0.390389,-3.22373
316.789841270,-214.087,21.5603,7.53408,9.0288,-4.7881,4.78808,-0.918706,2.05028,-3.41942,1.81071,-2.85939,-1.16594,-3.36123,3.04825,0.196364,3.39328,-1.48618,1.26415,-2.48433,-0.589237,-2.16992
316.813061224,-184.117,19.9436,-11.4104,14.0739,-7.21696,2.80337,2.33775,-1.34289,-1.9368,7.11099,1.03033,5.80026,0.132286,1.55931,1.44776,5.23464,-0.766564,-0.444736,-4.6762,-2.31255,-2.67328
316.836281179,-182.658,29.414,2.59795,7.62198,-1.61678,7.53843,-2.08383,3.00649,-2.95865,4.69464,0.91518,4.55668,-1.71961,1.77436,0.18027,3.86597,-0.682791,-1.47072,-6.39452,-0.749813,-3.14542
316.859501134,-196.36,29.0026,0.172568,10.2445,-2.05992,4.86455,-1.64331,7.39852,-0.460744,9.88445,3.53627,5.7302,0.701799,4.04179,-2.07658,5.00878,2.53191,1.81939,-6.02605,1.43225,-2.1606
316.882721088,-202.244,37.6632,-3.86537,5.79042,2.07667,2.88742,-2.54263,0.828137,-3.3407,2.86539,5.23857,7.54927,2.88651,4.83839,0.5654,5.0122,2.01657,0.00304917,-2.57231,3.74096,-0.279111
316.905941043,-208.507,40.3791,-5.03989,9.13901,2.91928,0.416378,-0.420476,0.714273,-2.84578,1.09117,2.89224,5.19973,3.40928,4.76954,-1.17872,4.41426,2.58796,2.33816,-4.31723,2.35517,0.724825
316.929160998,-222.247,41.1671,-3.62501,12.8402,4.40983,1.32016,-3.16051,-1.06993,-2.3211,3.16073,3.41473,3.02622,3.54181,2.80197,-2.03712,4.36134,6.08546,1.02233,-3.30262,3.49948,0.234421
316.952380952,-186.154,15.8043,2.61808,12.7903,-3.59622,7.22788,-4.78833,2.09354,-3.98077,2.51552,-2.597,4.86011,-0.403341,3.58445,-2.10848,5.85784,2.07063,1.16757,-3.51239,2.53219,0.413878
316.975600907,-166.685,9.33778,-0.657337,8.35703,-8.87586,3.66927,-10.3467,-1.44499,-3.71491,2.98567,-3.97378,2.11311,-4.32703,2.39714,-1.27122,4.06467,-1.31594,1.3448,-2.8729,-0.428152,-1.84712
316.998820862,-176.419,13.8628,4.24028,12.3873,-6.40901,1.89472,-8.9595,4.48173,-2.8858,1.20963,-5.44508,4.43184,-1.18348,2.46308,-1.15317,3.76446,-0.326494,3.95674,-2.83002,-0.813156,-1.39911
317.022040816,-185.184,17.1391,0.358902,13.3613,-2.81569,4.48499,-8.9544,1.85587,-2.5729,1.32627,-5.70298,2.59086,-0.924846,5.11845,1.22005,5.80721,0.67288,4.14509,-1.37335,-2.3316,-2.34873
317.045260771,-185.524,13.3693,3.9244,12.3455,-4.50559,7.49253,-6.61701,0.74172,-3.25673,3.25909,-2.98814,1.9652,-1.50422,4.25256,0.421762,5.28403,0.174471,2.91819,-1.42957,1.22094,-1.69254
317.068480726,-190.395,12.8808,5.68972,8.98268,-0.526483,5.15766,-11.1502,2.75831,1.27302,4.37959,-3.36719,4.18392,0.347233,5.11552,0.213619,3.7304,0.518897,3.61604,-2.58657,2.18907,0.882176
317.091700680,-209.302,23.2106,2.65947,9.3561,4.53803,0.700505,-9.32683,4.03318,2.69959,2.30371,-0.754987,5.53107,-0.691117,2.6849,1.75469,3.49458,-0.891783,3.54389,-3.39397,0.0672807,2.37615
317.114920635,-226.815,34.1312,-1.35769,11.4628,5.20793,-0.060624,-5.77598,2.97147,2.88512,0.437436,-0.498466,4.78736,0.366068,0.708992,1.06836,3.30109,-0.721242,3.23329,-4.3752,-0.612489,-0.492625
317.138140590,-232.022,34.7192,-3.56478,14.6337,7.51948,-0.475601,-4.34099,2.7688,3.08984,0.35503,-1.26846,2.34733,0.587702,1.50342,0.947797,0.925569,-1.01108,1.83451,-4.0589,-2.14939,0.523374
317.161360544,-238.659,32.9545,-3.84093,16.7885,9.27076,-0.877207,-6.5621,1.95282,4.36698,0.598953,3.15971,-0.83886,-0.57277,-0.356533,-1.70561,3.23404,-1.35212,2.40974,-4.9922,-0.746566,1.30856
317.184580499,-210.398,24.5722,-1.85151,6.88991,9.64321,0.0894353,-4.10121,5.03503,-4.27939,1.06767,-3.00926,3.4536,1.01155,1.77778,-1.46385,0.298501,-2.6654,0.0616533,-5.60579,-1.18746,-0.395512
317.207800454,-217.549,30.9934,0.623536,1.89112,8.1899,0.121143,-0.99271,3.34716,-0.135003,6.45263,-1.37395,4.79573,-1.97189,2.63524,-0.60018,3.50264,-0.965673,-0.467025,-3.87004,-0.439583,-3.89975
317.231020408,-232.573,36.423,2.14038,1.61916,7.96021,-0.821128,0.0272534,2.55605,-0.342251,5.02539,-0.879847,5.31616,-2.13852,4.1815,-1.83957,1.80896,-2.55532,1.1317,-6.36189,-0.140498,-3.16496
