TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.591383220,0.186057,0.196141,1.01925,0,0.00587785,0.697819,0,0.612661,0.0945465,0.0933789,1.8027,1.97527
8.637823129,0.154134,0.182478,0.998773,0,0.00180895,0.692627,0.0479356,0.59781,0.0420409,0.122911,2.17533,1.92113
8.684263039,0.137829,0.193093,0.981079,0,0.121774,0.529609,0.108531,0.192216,0.0753009,0.200842,2.20094,1.89175
8.730702948,0.127449,0.189432,0.839465,0.00657696,0.231682,0.348247,1.18871,0.467067,0.311791,0.541277,1.2048,1.55783
8.777142857,0.413604,0.38747,0.510695,0.0161265,0.481079,0.634609,1.1687,1.16677,0.160776,0.169246,0.702775,1.13992
8.823582766,0.134943,0,0.0615982,0.113769,0.720614,0.69005,1.11341,1.01213,0.981069,0.491676,1.56026,0.592688
8.870022676,0.155199,0,0.0452684,0.200159,1.09241,0.764365,0.848556,1.14559,0.920829,0.483227,1.56063,0.485236
8.916462585,0.249822,0.000990151,0.0697224,0.194944,1.20846,0.952594,0.548124,0.895521,0.866005,0.418894,1.30825,0.698658
8.962902494,0.256561,0.0407899,0.14344,0.114654,1.42685,1.02794,0.328786,0.746624,0.856511,0.322239,1.32117,0.645446
9.009342404,0.225261,0.247999,0.298699,0.0455033,1.51802,1.25603,0.13007,0.519489,1.00431,0.282935,1.1565,0.485203
9.055782313,0.225822,0.872723,0.907454,0,0.474683,1.24232,0.0795381,0,0.0835793,0.662613,1.31279,0.856328
9.102222222,0.115679,0.877249,0.577819,0.296471,0.00217922,1.07184,0.224835,0,0.130188,0.303645,1.67315,1.08142
9.148662132,0.0905165,0.44774,0.809774,0.21901,0.000462132,1.25807,0.224074,0.0288181,0.224085,0.159412,1.71603,1.0349
9.195102041,0.234992,0.204662,0.97711,0.0179356,0,1.05615,0.301134,0.0129197,0.763556,0.102476,2.03749,0.825248
9.241541950,1.26904,0.113859,0.335481,0.808643,0.352046,0.0844257,0.271711,0.193173,1.19119,0.153578,1.55947,1.07452
9.287981859,0.39037,0.16694,0.00819747,1.00475,0.886619,0.0632307,0.320525,0.698102,1.08912,0.153986,0.977504,1.68894
9.334421769,0.46388,0.17834,0.0397964,1.10728,0.903921,0.17745,0.318663,0.792999,0.835367,0.235117,0.98495,1.77895
9.380861678,0.627457,0.188872,0.0816467,1.05548,0.936419,0.180285,0.0944705,0.623559,0.786555,0.160635,0.86342,1.85712
9.427301587,0.647218,0.209735,0.122773,0.972509,0.916581,0.110328,0.00540641,0.642547,0.768248,0.143275,0.759851,1.90058
9.473741497,0.728725,0.159894,0.499116,0.560646,0.612136,0.0610746,0,0.527077,0.278587,0.155175,1.23263,2.2728
9.520181406,0.844858,0,0.878044,0.569387,0.524283,0.0759783,0,0.551694,0.144678,0.211676,1.27264,1.93736
