TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
103.166258503,-276.301,-6.34368,21.2366,24.4011,10.6375,12.6918,8.29013,3.06922,-0.168683,4.98875,-1.37614,-0.656358,-3.97545,-0.1757,-0.3678,-0.52551,-1.64036,-0.96102,1.97015,1.53631,0.0191847
103.189478458,-236.567,29.7826,5.00786,1.69658,-2.3323,0.122995,3.67352,6.43778,1.53573,1.46481,-0.676929,-1.37251,-0.890723,-0.38462,1.35084,2.23645,1.42849,-0.668625,-1.14558,0.0340347,-0.251747
103.212698413,-228.204,3.11711,10.7439,5.14792,7.60595,4.26195,3.32503,-0.531947,2.98486,1.15417,-0.0996932,6.6294,-1.32628,2.87204,-0.560229,1.07803,0.692379,-1.17852,0.145585,-0.0789544,1.60968
103.235918367,-268.531,10.049,12.4491,8.34172,9.50194,3.14875,5.01423,0.0416681,3.0835,2.92154,1.90217,2.6598,-5.89794,0.288533,-1.44609,0.834293,0.939099,0.840282,1.82696,0.378435,2.01857
103.259138322,-305.26,21.5265,10.559,5.47356,6.19698,3.98388,4.10449,-0.909272,-1.15402,-1.56095,0.360493,0.816041,-2.35069,2.29948,-3.69406,0.386674,0.376045,3.33385,2.97215,0.213945,1.19715
103.282358277,-330.782,26.3222,15.8643,9.11684,5.12594,2.4287,-2.7419,-2.4027,-1.1896,-1.21818,-2.01659,-1.54223,-1.87152,-0.612405,-1.14514,-0.836957,0.10198,-1.23386,0.517664,0.998952,-0.13086
103.305578231,-174.396,11.358,4.74371,2.13665,4.77937,-3.68955,2.24656,-0.248988,-1.47813,-5.55499,-2.07492,-3.80325,-8.16926,-1.33785,-6.24875,-0.671447,-2.0272,-0.406051,-1.23717,-1.26732,-0.659922
103.328798186,-257.445,11.5757,29.6691,19.6322,11.9696,6.63816,5.53831,3.8039,2.88881,-4.13104,0.84486,0.811919,-2.36848,0.661802,-6.8324,0.221862,-1.78386,0.506995,-0.193561,0.828831,-0.371652
103.352018141,-283.2,20.3958,26.42,23.3953,13.8054,9.60813,6.10092,4.2608,4.69556,2.62665,0.142822,-3.89169,-2.95938,0.21027,-1.51317,2.18247,-0.451904,2.25306,0.793564,0.828073,0.905958
103.375238095,-301.623,27.7664,18.9292,22.7497,10.1312,10.9916,6.79857,2.12236,3.42514,6.5431,2.26148,-1.9721,-3.37679,1.42864,0.628398,2.36114,2.88241,0.907118,0.760856,1.29519,2.63841
103.398458050,-308.016,35.0915,19.7625,24.3828,12.4602,11.5721,5.71265,3.62298,1.58503,1.36319,1.17221,0.915175,-1.32938,-3.34049,0.956027,-0.460536,1.72175,-0.181077,0.792139,-0.685508,-0.0845401
103.421678005,-247.578,34.9457,6.68837,10.8977,3.545,4.8054,3.01752,5.85746,2.48072,3.75381,3.70524,2.66818,1.02873,0.394667,-0.656591,3.53038,3.39192,0.901827,-0.365888,-0.213526,1.7428
103.444897959,-220.727,3.75092,14.0923,7.94641,10.5951,10.7683,7.00932,4.02302,7.35239,2.20915,3.57337,1.89059,3.93481,-1.2778,-1.3053,4.02905,-0.76661,1.00531,-1.03287,0.830234,-1.57538
103.468117914,-263.772,17.5276,13.4093,14.098,12.7487,8.59418,4.52756,3.83682,5.27996,3.50919,6.06865,-0.622898,-0.945987,-0.963873,-0.778859,3.14473,0.222517,1.74176,-0.236556,0.942246,0.477221
103.491337868,-296.356,27.3206,14.3244,11.6383,12.1572,9.51044,5.12842,3.32651,2.99029,1.15058,4.53206,-0.0365544,1.15004,0.329007,-0.354537,1.28601,0.413956,1.86114,1.02101,0.370613,-0.184519
103.514557823,-319.434,31.0055,20.8916,15.3428,8.88787,11.8437,3.47305,3.81311,2.77548,3.74741,4.00656,2.48753,1.0772,1.71197,0.589018,1.12616,-0.565415,0.849947,3.19976,3.32357,1.99482
103.537777778,-155.243,-9.79626,6.68511,-1.68998,-4.24642,5.96951,5.5902,4.26822,3.6226,5.43984,5.59017,4.1627,-3.13202,-0.715367,-0.228964,3.27244,4.35385,4.77284,2.02673,-0.585817,-0.97789
103.560997732,-196.916,-18.2466,14.5252,20.0139,-2.41412,1.69532,4.29903,2.88409,-2.65495,1.63562,-1.2064,2.22464,-0.352815,4.18428,3.0893,0.720994,-2.22098,-5.54466,-2.78444,-1.27638,1.21342
103.584217687,-233.013,-26.1293,8.0446,22.9157,1.36589,6.77608,0.0715736,-2.26102,-7.93155,1.93266,-2.60264,-0.0828523,-2.70202,2.30962,0.932988,0.785203,1.10263,0.674245,1.46564,-0.908989,-0.812909
103.607437642,-248.964,-19.394,13.736,22.6599,0.970873,4.76302,1.57746,-0.794967,-7.34197,1.34143,-7.22212,-0.384215,-4.64395,1.64414,1.60277,1.02109,-0.927081,-0.0651999,-0.119834,-0.988986,-2.0226
103.630657596,-266.307,-8.7222,4.98005,10.6683,5.97233,8.58387,-1.62784,-7.05858,-7.37645,-0.549291,-4.42722,0.400014,-2.49414,-1.69519,-2.6964,-1.13357,-0.521239,-0.048882,1.78761,0.980091,-0.667375
103.653877551,-262.056,22.3156,-7.0759,5.1777,3.58476,0.805491,-2.46343,-4.03554,-5.73298,-1.72671,-4.24966,-3.7213,-3.10307,-1.49679,0.286461,2.29811,0.160359,-0.736926,-2.15475,-1.41825,-0.798132
103.677097506,-242.531,-2.78246,23.3781,19.3683,11.5693,10.7324,-0.265681,4.17634,-5.26247,-7.00222,-0.141193,-6.00247,-4.83743,-2.5514,1.70854,-0.332691,2.34503,-1.20308,-2.30651,-1.50306,-2.01806
103.700317460,-283.846,11.569,29.0617,17.821,12.3372,12.618,3.09914,4.33735,-1.86139,-2.74299,1.38728,-5.80749,-4.67195,-2.16309,-0.565618,-1.19364,2.38392,0.868196,1.32296,0.280355,-0.321938
103.723537415,-315.904,26.7029,23.0663,17.5229,13.463,15.0413,3.45862,3.9457,1.91167,0.916065,-0.780259,-4.72646,-1.81763,-2.63255,-0.8823,0.346545,-0.290007,0.26375,-0.232753,-0.171003,0.992518
